DEPTH;CAL;DEN;DTC;DTS;GR;NEU;nmrFF;nmrPerm;nmrPhie;nmrPhiT;PE;RES10;RES90
2190,6944;8,6155;2,6886;52,2727;91,5455;12,799;0,0703;0,0193;0,0282;0,0425;0,0576;3,5484;1018,1737;772,0323
2190,8468;8,6304;2,6965;52,8182;91,3636;13,3385;0,0743;0,0253;0,0687;0,0528;0,059;3,6282;647,1185;719,5626
2190,9992;8,6547;2,6723;51,8182;90,6364;15,1254;0,0643;0,0275;0,0924;0,0532;0,0533;3,7073;417,1906;369,9516
2191,1516;8,6699;2,6549;49,5455;90,1818;14,5633;0,0405;0,0288;0,113;0,0508;0,0523;3,8939;411,4992;312,0337
2191,304;8,6492;2,666;49,4545;90,6364;14,0237;0,0313;0,0281;0,1006;0,0497;0,0531;4,1184;427,6271;432,729
2191,4564;8,6465;2,6814;50,6364;91,8182;12,3032;0,0327;0,0273;0,0885;0,0484;0,0539;4,336;475,7463;754,5144
2191,6088;8,6468;2,6941;49,8182;91,3636;12,9503;0,0347;0,0229;0,0465;0,0409;0,0549;4,4419;713,4116;1264,5275
2191,7612;8,6261;2,7043;49,4545;90,7273;13,6645;0,0309;0,0159;0,0133;0,0313;0,0489;4,4317;936,0602;821,4658
2191,9136;8,6243;2,7179;49,5455;88,9091;14,3986;0,0232;0,0092;0,0024;0,0253;0,0411;4,3064;1196,8911;907,129
2192,066;8,6222;2,7249;49,1818;87,1818;13,8045;0,0186;0,01;0,0027;0,0251;0,0384;4,1624;1480,6294;1076,8323
2192,2184;8,6361;2,7123;48,7273;86,8182;13,626;0,016;0,011;0,0032;0,0249;0,0356;4,1024;1811,1721;1152,083
2192,3708;8,6492;2,7;48,4545;86,5455;14,5891;0,0171;0,0138;0,0058;0,0265;0,0281;4,1246;1950;1298,0696
2192,5232;8,6644;2,689;48,8182;86,5455;15,0723;0,0167;0,0144;0,0068;0,0266;0,0286;4,2602;1950;1452,4102
2192,6757;8,7002;2,6971;48,4545;86,0909;15,7016;0,0146;0,0123;0,0038;0,0239;0,0283;4,3665;1950;1588,2285
2192,8281;8,7194;2,7061;48;85,5455;14,917;0,0115;0,01;0,0021;0,0228;0,0311;4,4282;1950;1652,2959
2192,9805;8,7342;2,7144;47,5455;85,3636;14,4339;0,0105;0,0077;0,0011;0,0217;0,0338;4,422;1950;1617,7837
2193,1329;8,7339;2,7237;47,5455;86,0909;13,8045;0,0105;0,008;0,0014;0,0213;0,0359;4,3883;1950;1488,6965
2193,2853;8,7452;2,7343;47,8182;86,8182;15,2681;0,0105;0,0093;0,0019;0,0195;0,034;4,3513;1950;1309,5616
2193,4377;8,75;2,7365;47,8182;87,7273;17,0867;0,0106;0,0103;0,0021;0,0193;0,0286;4,3592;1950;1133,2919
2193,5901;8,7564;2,7312;47,8182;88,1818;17,2641;0,0113;0,0107;0,0022;0,0191;0,0257;4,3911;1950;990,866
2193,7425;8,7549;2,7282;47,3636;87,3636;16,3362;0,0118;0,011;0,0024;0,019;0,0229;4,4017;1950;875,937
2193,8949;8,7698;2,7372;47;85,5455;15,4473;0,0117;0,0102;0,0018;0,02;0,0247;4,4318;1950;766,3524
2194,0473;8,7813;2,7357;47,3636;85,5455;14,429;0,0115;0,0127;0,0051;0,0267;0,0364;4,4983;1950;650,1149
2194,1997;8,7756;2,7259;48,3636;86,3636;14,7905;0,0126;0,016;0,0127;0,0326;0,0454;4,6107;1924,0759;537,6451
2194,3521;8,7746;2,7178;48;86,3636;15,8928;0,012;0,0165;0,0132;0,0336;0,0421;4,5867;1610,5223;444,4863
2194,5045;8,7543;2,7205;48,3636;86,3636;16,5591;0,0102;0,017;0,0137;0,0344;0,0388;4,4687;1337,1594;377,9763
2194,6569;8,7294;2,7251;48,5455;85,7273;15,764;0,0075;0,0154;0,0091;0,0303;0,0327;4,3223;1053,3528;344,7784
2194,8093;8,6957;2,7239;48,5455;86;15,8232;0,0065;0,0144;0,0069;0,0198;0,0299;4,2523;830,7384;341,3514
2194,9617;8,6705;2,7286;49,3636;86,4545;16,98;0,0076;0,0148;0,0079;0,0193;0,0324;4,2015;826,7969;380,1386
2195,1141;8,6018;2,7365;50,1818;86,5455;17,7474;0,0108;0,014;0,0065;0,0199;0,0328;4,1427;753,0918;449,8784
2195,2665;8,6;2,7443;50,3636;87;16,3141;0,0153;0,0131;0,0052;0,0204;0,0331;4,0879;475,3483;643,2495
2195,4189;8,6222;2,7526;50,4545;87,3636;14,7456;0,0186;0,0096;0,0019;0,0214;0,0307;4,1297;298,8716;473,5996
2195,5713;8,6334;2,7544;51,1818;89,5455;14,9474;0,0227;0,0084;0,0012;0,0281;0,0291;4,1826;216,9554;346,9257
2195,7237;8,6279;2,7437;52,3636;91,5455;16,0233;0,0376;0,0116;0,0039;0,0372;0,0372;4,1863;135,6646;261,1693
2195,8761;8,6522;2,7193;55,1818;95;16,703;0,0611;0,0143;0,0087;0,0437;0,0437;4,1294;92,1893;179,9341
2196,0285;8,6777;2,6958;57,3636;97,9091;16,9256;0,0874;0,0171;0,0171;0,0503;0,0503;4,0955;60,8186;119,9746
2196,1809;8,6914;2,6799;59,8182;101,5455;18,5279;0,1107;0,022;0,0433;0,0595;0,0595;4,1256;42,3236;81,0709
2196,3333;8,6856;2,6728;62;103,3636;22,1763;0,1365;0,0226;0,0482;0,061;0,061;4,1154;33,7947;61,7538
2196,4857;8,6902;2,6727;59,8182;100,1818;23,4715;0,1185;0,0234;0,0519;0,0569;0,0578;4,024;26,2039;42,6812
2196,6381;8,7005;2,6762;56,6364;95,3636;21,493;0,0775;0,0212;0,0344;0,0485;0,0519;3,8961;21,2779;30,2661
2196,7905;8,7096;2,6885;53,7273;88,3636;16,7693;0,0275;0,0189;0,0217;0,04;0,0461;3,789;29,4089;37,3125
2196,9429;8,7087;2,7013;51,4545;85,7273;13,6447;0,0146;0,016;0,0119;0,0301;0,0429;3,7801;56,0396;90,1931
2197,0953;8,6768;2,7189;52,5455;87,6364;13,9841;0,0138;0,0165;0,0137;0,0346;0,0448;3,831;93,5229;133,3442
2197,2477;8,6741;2,7274;54;90,9091;15,9529;0,0187;0,0226;0,0426;0,0468;0,05;3,9737;241,0797;144,0614
2197,4001;8,6802;2,7283;54,7273;93,4545;17,6931;0,0382;0,0272;0,0878;0,0514;0,0529;4,1869;124,0532;118,9852
2197,5525;8,6811;2,7277;54,8182;92,7273;16,8363;0,057;0,0314;0,1623;0,0553;0,0553;4,3719;66,2482;68,1537
2197,7049;8,6844;2,733;53,5455;89,8182;16,6209;0,055;0,0254;0,0713;0,0428;0,0428;4,3981;59,7635;58,8258
2197,8573;8,696;2,7435;51,6364;87,4545;16,671;0,0325;0,0146;0,0074;0,0258;0,0258;4,1982;81,5502;70,0477
2198,0097;8,7045;2,7434;53;88,9091;20,863;0,018;0,0065;0,0003;0,0175;0,0175;3,9664;113,7258;93,4709
2198,1621;8,7075;2,7301;56,5455;94,5455;24,3768;0,0221;0,0098;0,0018;0,0293;0,0293;3,8834;95,0859;77,492
2198,3145;8,7218;2,7061;59,6364;100,5455;30,5264;0,0587;0,0131;0,0064;0,0415;0,0415;3,9991;54,3761;42,24
2198,4669;8,7227;2,6865;63,0909;105,3636;32,2226;0,104;0,0201;0,0366;0,0663;0,0664;4,1782;29,6085;23,922
2198,6193;8,6741;2,6683;63,0909;106,1818;34,9103;0,1336;0,0272;0,1096;0,0778;0,0803;4,2703;20,811;17,8873
2198,7717;8,5897;2,6583;60,6364;104;34,0616;0,1194;0,0286;0,1147;0,0678;0,0698;4,3301;18,2923;16,478
2198,9241;8,586;2,6542;58;100,1818;32,9086;0,0848;0,0279;0,0996;0,0611;0,0626;4,4596;20,7322;17,9707
2199,0765;8,6003;2,668;54,8182;95,3636;27,5508;0,0513;0,0273;0,0883;0,0542;0,0554;4,6541;31,3166;25,051
2199,2289;8,6246;2,6916;54,1818;93;26,0918;0,0434;0,0273;0,0926;0,0411;0,0483;4,7378;48,5491;38,9578
2199,3813;8,6416;2,7127;53,3636;91,7273;25,8164;0,0418;0,0281;0,112;0,0365;0,0456;4,6374;83,899;62,4224
2199,5337;8,6534;2,7187;52,2727;90,3636;26,0759;0,0343;0,0253;0,0743;0,032;0,0405;4,4525;145,5356;110,1602
2199,6861;8,668;2,712;51,5455;88,3636;22,2294;0,0193;0,0215;0,0368;0,029;0,036;4,2687;243,9901;165,7838
2199,8385;8,6926;2,7107;50,0909;86,3636;17,6079;0,0145;0,0177;0,0161;0,026;0,0314;4,0444;389,55;212,1892
2199,9909;8,6942;2,704;49,9091;85,7273;16,5368;0,0144;0,0137;0,0058;0,0245;0,0249;3,8916;1080,838;441,7588
2200,1433;8,675;2,6952;51,1818;86,9091;15,0226;0,0176;0,0191;0,0223;0,0324;0,033;3,9072;1950;1272,6699
2200,2958;8,6826;2,6753;50,8182;88,7273;15,1886;0,0187;0,0226;0,0474;0,0359;0,0364;4,1113;1421,2076;1950
2200,4482;8,6841;2,6645;51,6364;90,3636;14,3891;0,0188;0,0252;0,0775;0,0382;0,039;4,2781;985,7601;1696,0823
2200,6006;8,6875;2,6587;52;90;15,908;0,0214;0,0277;0,1187;0,0403;0,0415;4,295;814,6968;1183,1913
2200,753;8,6911;2,6625;52,6364;89,1818;17,3544;0,0243;0,0258;0,0886;0,0359;0,0391;4,1638;603,9841;816,1194
2200,9054;8,672;2,6676;52,0909;87,9091;17,7075;0,022;0,0243;0,093;0,0303;0,0329;4,0014;552,1161;569,8477
2201,0578;8,6495;2,6746;51,7273;87,1818;16,8101;0,0194;0,022;0,0931;0,0257;0,0274;3,9023;626,4221;582,863
2201,2102;8,6337;2,6836;52,5455;86,9091;15,0279;0,0166;0,0184;0,0276;0,0237;0,0258;3,9237;742,3363;633,4436
2201,3626;8,5918;2,6907;49,8182;89;15,9206;0,0182;0,015;0,009;0,022;0,0244;4,0574;811,9689;726,4277
2201,515;8,5966;2,6938;50;90,0909;17,2817;0,021;0,0161;0,011;0,0282;0,0291;4,2168;772,951;747,019
2201,6674;8,6024;2,687;50,1818;89,9091;19,1487;0,027;0,0191;0,0218;0,0344;0,0345;4,3437;765,2648;701,731
2201,8198;8,6237;2,6821;52,3636;89,7273;19,3273;0,0305;0,0221;0,039;0,0401;0,0402;4,3371;875,8459;653,8532
2201,9722;8,6255;2,6816;52,3636;88,5455;17,5235;0,0332;0,0217;0,0356;0,041;0,0428;4,1896;1109,8326;870,3567
2202,1246;8,6179;2,6848;50,5455;87,3636;15,5411;0,0307;0,0213;0,0331;0,0419;0,0455;3,971;1512,6558;888,2008
2202,277;8,5848;2,6913;49,9091;86,5455;15,0493;0,0326;0,0201;0,0272;0,0434;0,0472;3,797;1732,4556;985,0447
2202,4294;8,5778;2,6975;50,1818;85,5455;15,4961;0,0318;0,0232;0,0465;0,0449;0,0452;3,7375;1848,6282;945,5422
2202,5818;8,5514;2,6964;50,4545;86,1818;16,7996;0,0334;0,0259;0,0724;0,0411;0,049;3,8044;1895,8003;858,6007
2202,7342;8,5201;2,6876;50,1818;87,8182;16,3093;0,0337;0,0267;0,0836;0,0386;0,0478;3,9834;1786,1033;786,5559
2202,8866;8,5307;2,6846;50,2727;88,3636;18,1755;0,0311;0,0274;0,0975;0,036;0,0463;4,1789;1782,3186;750,7836
2203,039;8,5593;2,6924;49,1818;88,5455;19,5467;0,0278;0,0266;0,1052;0,0325;0,0392;4,2555;1937,6279;775,1169
2203,1914;8,596;2,6974;49,5455;89,1818;20,8901;0,0251;0,0251;0,098;0,0338;0,0347;4,2327;1950;855,5791
2203,3438;8,6216;2,6898;49,6364;89,5455;20,5376;0,0251;0,024;0,0634;0,037;0,037;4,2398;1950;976,4521
2203,4962;8,6319;2,6858;50,1818;89,7273;16,88;0,0245;0,0243;0,0681;0,0371;0,0371;4,2878;1950;1096,8772
2203,6486;8,6641;2,6893;51;89,6364;14,2461;0,0209;0,0247;0,0749;0,0372;0,0372;4,3064;1860,1841;1168,8512
2203,801;8,7011;2,6899;50,5455;88,5455;12,1964;0,0153;0,0281;0,144;0,0382;0,04;4,3027;1587,9338;1102,6014
2203,9534;8,7251;2,6871;50,3636;86,7273;13,3579;0,0131;0,0294;0,1809;0,0411;0,0411;4,325;1501,7944;1030,1143
2204,1058;8,7397;2,6882;49,4545;85,3636;15,2235;0,0143;0,0256;0,075;0,0424;0,0424;4,3297;1647,884;1051,217
2204,2582;8,7756;2,7039;49,8182;85,3636;18,0825;0,0201;0,0229;0,0442;0,0428;0,0439;4,2346;1382,2292;812,9338
2204,4106;8,816;2,7032;51,2727;86,1818;19,9712;0,0278;0,0201;0,0266;0,043;0,0453;4,0426;672,8204;442,1019
2204,563;8,8175;2,6888;50,6364;88;22,1636;0,0336;0,0132;0,0065;0,035;0,0419;3,9881;372,6269;276,1136
2204,7154;8,805;2,6785;50,1818;88,7273;23,1495;0,0317;0,0162;0,012;0,0287;0,0414;4,0778;402,119;297,2687
2204,8678;8,822;2,6848;49,1818;88,3636;23,3106;0,0302;0,024;0,0541;0,0323;0,044;4,3039;434,3523;377,9391
2205,0202;8,8433;2,692;49,3636;88,1818;20,9529;0,0368;0,0251;0,0666;0,0346;0,0431;4,4774;460,9382;356,0359
2205,1726;8,8275;2,6871;50,6364;89,5455;18,3542;0,0475;0,0261;0,0831;0,0374;0,0425;4,5593;350,2285;299,7967
2205,325;8,8096;2,6804;51;90,6364;17,8234;0,0506;0,0267;0,0883;0,044;0,0448;4,597;162,8415;172,7447
2205,4774;8,7926;2,6844;51;90,1818;17,5646;0,0443;0,0222;0,0389;0,0414;0,0414;4,6149;154,0984;157,1884
2205,6298;8,7907;2,6911;50,3636;88,3636;15,8716;0,0342;0,0194;0,0227;0,04;0,0401;4,6639;255,8897;245,9721
2205,7822;8,7907;2,7037;49,8182;87,3636;15,9821;0,0279;0,0165;0,0124;0,0382;0,0392;4,7067;353,6979;430,4364
2205,9346;8,6781;2,7043;50,5455;89,3636;16,6394;0,0287;0,0139;0,007;0,0359;0,0379;4,7778;411,0674;464,1476
2206,087;8,6553;2,7079;51;90,8182;16,9074;0,0254;0,0138;0,0064;0,031;0,0356;4,9185;297,8463;273,483
2206,2394;8,6762;2,7038;51,6364;91,4545;16,9706;0,0225;0,0151;0,0089;0,0261;0,0365;5,1156;219,235;190,1607
2206,3918;8,7115;2,7064;51,4545;90,8182;17,1662;0,0196;0,0157;0,0108;0,0264;0,0405;5,2785;196,3326;158,9805
2206,5442;8,7242;2,7091;51,8182;90,3636;18,7697;0,0249;0,0165;0,0133;0,0287;0,0428;5,229;182,2522;152,9628
2206,6966;8,7215;2,7152;51,3636;90,1818;17,0987;0,0343;0,017;0,0146;0,0304;0,0435;4,9481;180,1597;136,8427
2206,849;8,7391;2,7236;50,5455;89,5455;14,1307;0,0361;0,0161;0,0113;0,0289;0,0383;4,5462;187,3622;126,7229
2207,0014;8,7661;2,7225;50;87;12,0805;0,0294;0,0141;0,0067;0,0244;0,0337;4,285;286,7571;160,907
2207,1538;8,7273;2,7153;50;85,9091;11,147;0,0242;0,0125;0,0048;0,0229;0,0365;4,2233;407,5884;211,6014
2207,3062;8,7002;2,7046;49,8182;85,5455;11,8645;0,0227;0,013;0,0057;0,0242;0,0382;4,2653;688,9662;333,9127
2207,4586;8,7063;2,6992;50;86,3636;13,7846;0,0231;0,0141;0,0075;0,0257;0,0391;4,2931;985,5953;370,0981
2207,611;8,7051;2,7053;49,8182;88;14,9645;0,0236;0,0153;0,0092;0,0271;0,0369;4,2979;1129,526;369,6048
2207,7634;8,6613;2,7172;49,7273;87,5455;15,0085;0,0251;0,0157;0,0096;0,0283;0,0322;4,2954;1048,3669;364,0211
2207,9159;8,6635;2,7314;49,5455;86,9091;14,2459;0,0234;0,0165;0,0121;0,0303;0,0306;4,176;1031,15;372,0262
2208,0683;8,6768;2,7312;49,3636;86,3636;14,2541;0,0224;0,0169;0,0134;0,031;0,0311;3,9788;1268,4307;446,8008
2208,2207;8,6859;2,7237;50,0909;86,7273;16,7958;0,0236;0,0179;0,0167;0,0324;0,0324;3,7824;1602,3818;566,5128
2208,3731;8,706;2,7066;51,1818;88,3636;17,9022;0,028;0,0189;0,0208;0,0345;0,0345;3,7453;1779,0519;777,0856
2208,5255;8,7452;2,687;51,1818;88,3636;19,14;0,0287;0,0192;0,0219;0,0365;0,0366;3,8295;1854,8125;881,2161
2208,6779;8,7716;2,6786;50,1818;88,1818;17,4438;0,0262;0,0196;0,0238;0,037;0,0376;3,9391;1919,533;836,7775
2208,8303;8,788;2,6797;49,8182;88,3636;18,3773;0,0242;0,0202;0,027;0,0362;0,0375;4,027;1950;878,7509
2208,9827;8,781;2,6961;49,5455;88,3636;19,0969;0,0253;0,0195;0,0244;0,0329;0,0336;4,0328;1950;930,7725
2209,1351;8,7689;2,7111;49,5455;89;21,2164;0,0255;0,0187;0,0241;0,0283;0,0283;3,9922;1950;755,7358
2209,2875;8,7379;2,7146;50,5455;88,5455;21,9501;0,026;0,02;0,043;0,0269;0,027;3,9815;1917,7529;534,4086
2209,4399;8,7428;2,7037;50,3636;89,7273;23,0223;0,0286;0,0212;0,059;0,028;0,028;4,0927;1714,8326;746,5864
2209,5923;8,7531;2,6896;50,3636;91,3636;23,2823;0,0278;0,0217;0,0594;0,0293;0,0293;4,3163;1785;1283,7767
2209,7447;8,7734;2,6869;50,1818;92,3636;21,8477;0,0228;0,0207;0,0416;0,0294;0,0295;4,5199;1950;1604,9102
2209,8971;8,7923;2,689;50;92,1818;22,4673;0,0179;0,0189;0,0235;0,03;0,03;4,6145;1223,6143;736,1715
2210,0495;8,8178;2,682;50,5455;92;24,5516;0,0206;0,0189;0,0222;0,0311;0,0311;4,6134;551,1033;435,7474
2210,2019;8,7953;2,6767;51;91,8182;27,9441;0,0301;0,019;0,0237;0,0305;0,0305;4,5148;354,2924;312,4272
2210,3543;8,8081;2,685;51,3636;90,5455;27,6046;0,0284;0,0189;0,0248;0,0291;0,0291;4,321;213,8398;229,9
2210,5067;8,8454;2,7026;50,3636;88,9091;26,7118;0,0214;0,0177;0,0214;0,0258;0,0259;4,0737;167,7626;216,0899
2210,6591;8,86;2,7051;50;86,3636;23,8505;0,0131;0,0164;0,0138;0,0252;0,0252;3,8925;311,1815;266,1454
2210,8115;8,863;2,6969;49,4545;84,3636;22,9449;0,0144;0,0157;0,01;0,026;0,0274;3,8016;485,4761;353,83
2210,9639;8,864;2,6884;50,3636;86;22,5958;0,0146;0,0155;0,0095;0,0264;0,0275;3,7864;543,1893;332,4008
2211,1163;8,8582;2,6877;50,3636;87;29,6641;0,0176;0,0154;0,0094;0,0267;0,0268;3,8932;574,3868;291,1465
2211,2687;8,843;2,694;51,6364;88,1818;36,5102;0,0196;0,0135;0,0056;0,0236;0,0236;4,1325;530,6624;286,5793
2211,4211;8,8409;2,7011;51,8182;89,9091;40,8867;0,0234;0,0122;0,0035;0,0242;0,0242;4,4425;460,6916;310,4796
2211,5735;8,857;2,713;51,4545;91,1818;38,4653;0,0295;0,0128;0,0051;0,0297;0,0353;4,6595;346,4117;237,427
2211,7259;8,8661;2,7191;51;92,0909;37,2377;0,0294;0,0139;0,007;0,0332;0,0391;4,8033;291,7654;229,3657
2211,8783;8,8734;2,7194;51,6364;92,7273;36,5166;0,0406;0,0149;0,0092;0,036;0,0411;4,8585;158,1385;143,93
2212,0307;8,8804;2,7141;52,4545;92,5455;37,5879;0,052;0,0162;0,0114;0,0352;0,0365;4,7505;88,2289;69,714
2212,1831;8,8919;2,7053;54,4545;92,7273;36,0149;0,065;0,0187;0,0196;0,0348;0,0348;4,4974;60,3392;51,4375
2212,3355;8,8375;2,6997;55,3636;92,9091;33,9663;0,0651;0,0218;0,0379;0,0378;0,0378;4,2365;65,5541;59,8916
2212,4879;8,7585;2,7058;53,6364;91,7273;32,3982;0,0625;0,0225;0,0426;0,0394;0,0394;4,0936;78,2494;80,3915
2212,6403;8,7525;2,7136;54,2727;91,6364;32,9986;0,063;0,0218;0,0367;0,0396;0,0396;4,0677;88,8788;84,077
2212,7927;8,7361;2,7097;54,6364;92,4545;37,2431;0,0667;0,0194;0,0229;0,0377;0,0382;4,1122;94,7076;81,6416
2212,9451;8,7388;2,6978;54,1818;93,1818;38,0171;0,0614;0,016;0,0109;0,0357;0,0362;4,223;101,7801;86,3052
2213,0975;8,7546;2,6853;54,5455;93,3636;38,5199;0,0563;0,0134;0,006;0,0336;0,036;4,3577;108,0185;92,9344
2213,2499;8,7616;2,6867;53,0909;92,1818;34,9008;0,0435;0,012;0,0044;0,0305;0,038;4,4489;113,6235;93,3474
2213,4023;8,768;2,6853;52,5455;90;32,8549;0,0304;0,011;0,0038;0,028;0,0407;4,528;145,9204;108,9356
2213,5547;8,7777;2,6968;51,6364;89,8182;31,1905;0,0284;0,0123;0,0054;0,0274;0,0421;4,5227;200,7566;143,1843
2213,7071;8,7868;2,7028;52,1818;91,3636;33,792;0,0385;0,018;0,0175;0,0307;0,0423;4,5154;307,6786;230,6151
2213,8595;8,7929;2,7;54;93,5455;38,697;0,0581;0,0242;0,0565;0,0367;0,0437;4,5152;345,6441;253,1958
2214,0119;8,7941;2,6903;54,5455;94,6364;43,8408;0,0622;0,0271;0,0934;0,0425;0,0455;4,5888;292,067;207,831
2214,1643;8,7938;2,6909;54,6364;94,3636;46,7661;0,0581;0,0266;0,0807;0,0416;0,0528;4,6671;225,8517;158,4131
2214,3167;8,785;2,6988;54,2727;93,8182;45,0084;0,0529;0,0245;0,0602;0,0394;0,057;4,7109;156,034;125,4968
2214,4691;8,7628;2,7022;54,0909;92,5455;44,3199;0,0518;0,0143;0,0094;0,0329;0,0474;4,6649;110,6291;99,8687
2214,6215;8,6869;2,6994;54,4545;92,5455;47,0055;0,0525;0,0021;0,0001;0,0303;0,0396;4,565;93,5583;88,5975
2214,7739;8,6489;2,7064;54,9091;92;53,4832;0,0544;0,0179;0,0175;0,036;0,0431;4,4338;105,9126;93,1891
2214,9263;8,6477;2,7215;54;92;53,2382;0,0577;0,0172;0,0145;0,0347;0,0401;4,3433;136,6295;116,1099
2215,0787;8,6711;2,7305;53,2727;91,5455;46,8923;0,0553;0,0164;0,0119;0,0332;0,0369;4,2516;165,5412;144,1785
2215,2311;8,6893;2,7239;52,9091;90,3636;36,5957;0,0455;0,0164;0,0117;0,0305;0,0305;4,2387;196,2599;167,8094
2215,3835;8,6966;2,7108;52,2727;90,1818;31,1346;0,0328;0,0161;0,0115;0,0273;0,0273;4,2911;229,699;200,1104
2215,536;8,7063;2,7041;52,9091;90,1818;28,0173;0,0271;0,0179;0,0173;0,0304;0,0305;4,4018;265,1218;247,7253
2215,6884;8,7112;2,7014;52,9091;91;28,4344;0,0302;0,0178;0,0163;0,0324;0,0338;4,4817;248,2505;258,3875
2215,8408;8,7109;2,6972;53,4545;91,8182;29,5959;0,0396;0,0178;0,0162;0,0345;0,0374;4,5247;187,6304;196,0756
2215,9932;8,6969;2,6995;54,1818;92,3636;31,3282;0,0482;0,0183;0,0211;0,0397;0,0507;4,5367;158,2204;165,929
2216,1456;8,6923;2,7076;54,6364;92,3636;31,8445;0,0469;0,0182;0,0209;0,0424;0,0515;4,5654;153,9562;173,3884
2216,298;8,7102;2,7203;53,0909;90,7273;31,6659;0,0385;0,0155;0,0108;0,0373;0,0431;4,6052;169,2201;178,8078
2216,4504;8,74;2,7314;53,0909;89,4545;31,4963;0,0337;0,0117;0,0039;0,0316;0,0354;4,613;222,0823;203,6506
2216,6028;8,761;2,7479;53,0909;89;30,9871;0,0318;0,0081;0,001;0,0261;0,028;4,5403;268,2948;277,5035
2216,7552;8,744;2,7519;53,4545;89;29,6469;0,0382;0,0078;0,0009;0,0237;0,0276;4,3996;356,6412;428,8983
2216,9076;8,7166;2,7501;53,8182;89,7273;28,6293;0,037;0,0104;0,0033;0,0317;0,0414;4,3477;495,3503;534,3807
2217,06;8,7215;2,7375;53,9091;90,1818;28,1981;0,038;0,0144;0,0083;0,0335;0,041;4,3102;371,8047;562,6439
2217,2124;8,702;2,7296;54;91,1818;30,9678;0,0385;0,016;0,0122;0,0359;0,0435;4,2936;241,7919;434,4872
2217,3648;8,6932;2,7122;55,8182;93,5455;32,7573;0,0512;0,0176;0,0173;0,0383;0,0462;4,2898;138,2813;202,96
2217,5172;8,6799;2,7091;56,8182;94,8182;37,5062;0,0594;0,0181;0,0207;0,0404;0,052;4,3061;87,2854;109,3408
2217,6696;8,6917;2,7123;55,2727;93;38,9357;0,0506;0,0159;0,0138;0,0404;0,0503;4,345;70,035;84,1762
2217,822;8,7267;2,7159;54,8182;91,9091;39,9963;0,0351;0,0177;0,0202;0,0434;0,0539;4,3455;90,3309;106,1382
2217,9744;8,7382;2,7013;55,6364;92,5455;43,3164;0,0376;0,0193;0,0266;0,0464;0,055;4,3954;108,7608;133,7835
2218,1268;8,7339;2,6825;56,8182;95,3636;45,6029;0,068;0,0209;0,0349;0,0494;0,0559;4,433;120,5198;138,8551
2218,2792;8,7543;2,6648;57,4545;97,7273;45,6029;0,0984;0,0254;0,0671;0,0521;0,0535;4,414;95,7153;117,6132
2218,4316;8,785;2,6643;57,1818;98,3636;38,9755;0,1121;0,0328;0,2339;0,0479;0,0492;4,2243;82,8904;99,8432
2218,584;8,8111;2,6634;55,8182;97,1818;31,5191;0,1068;0,0434;0,6877;0,0579;0,0665;4,0328;111,5239;127,5886
2218,7364;8,8318;2,6664;56,1818;96,7273;27,5879;0,0939;0,0463;0,8796;0,0615;0,0717;3,9309;161,6322;173,264
2218,8888;8,8366;2,6651;54,8182;96,5455;28,1815;0,0821;0,0491;1,0942;0,0646;0,0765;3,9548;242,7108;230,217
2219,0412;8,7649;2,6756;53,8182;94,3636;29,1999;0,0751;0,0459;0,8912;0,0559;0,0693;3,9684;358,8048;286,9649
2219,1936;8,7507;2,692;53,2727;92,5455;28,5745;0,067;0,0395;0,4943;0,045;0,0591;3,9039;507,2534;333,312
2219,346;8,727;2,7015;52,3636;90,6364;26,7088;0,0592;0,0292;0,121;0,0371;0,0507;3,8938;552,0508;293,9514
2219,4984;8,7324;2,7111;51;88,4545;27,5546;0,0493;0,0289;0,1129;0,0395;0,0526;3,8731;526,264;270,0947
2219,6508;8,7306;2,718;49,1818;87;29,5155;0,0496;0,0284;0,105;0,0419;0,0547;3,809;443,6082;247,9401
2219,8032;8,7385;2,7178;48,8182;86;30,9982;0,0487;0,025;0,0648;0,0452;0,0584;3,6623;380,7092;226,7825
2219,9556;8,7683;2,7001;48,6364;86,5455;34,9049;0,0464;0,0254;0,0685;0,0461;0,0572;3,6537;436,8602;234,3419
2220,108;8,6993;2,6762;49,3636;88,3636;40,7561;0,0405;0,023;0,0466;0,0426;0,0533;3,9216;586,8136;269,5289
2220,2604;8,6911;2,6648;50,1818;90;46,2062;0,0321;0,0232;0,0485;0,0424;0,0549;4,3497;734,4032;297,9589
2220,4128;8,7096;2,661;50,9091;92;51,977;0,0289;0,0235;0,0514;0,0423;0,0565;4,7024;982,2188;362,6161
2220,5652;8,7133;2,6678;50,7273;92;50,5862;0,0325;0,0273;0,0895;0,0463;0,0559;4,7749;1413,741;510,7028
2220,7176;8,7212;2,6777;50,3636;90,1818;47,5643;0,0327;0,0286;0,1076;0,047;0,0548;4,6237;1891,0398;877,7155
2220,87;8,7297;2,6924;50;89,3636;39,4933;0,0311;0,0235;0,0502;0,0392;0,0525;4,4012;1909,4906;1482,7495
2221,0224;8,696;2,7031;49,4545;88,5455;36,6457;0,0263;0,0201;0,0273;0,0353;0,0471;4,301;1380,2682;1549,8582
2221,1748;8,6911;2,709;49,8182;89,3636;34,6939;0,0286;0,0168;0,0137;0,0316;0,0416;4,3625;984,0742;1459,0977
